time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-4.63574367799,-1.91391282723,21.7756007307,6.27530989773,0.22393629849,0.0,-4.01212312422,-1.47538608872,5.50704879482,0.054769901659,0.0722339169095,0.0,457.2002159646466,454.9176078370204,454.46075768538145,456.07464153684407
3.780000000000003,-4.88019505733,-2.00262833693,22.1033211869,6.27858772104,0.228329499224,0.0,-4.13676495053,-1.481570705,5.41714087491,0.0543500038222,0.0751216301428,0.0,417.4871833179059,417.7436649986,417.66176614655336,417.6273351491527
3.840000000000003,-5.13229357567,-2.09166990063,22.4259559849,6.28205975669,0.232970487525,0.0,-4.26704305277,-1.48624106053,5.33744618507,0.0641058839099,0.0814679898631,0.0,420.11327183482024,420.66842368664805,420.72782141123923,421.57434120848467
3.900000000000003,-5.3924703389,-2.18094024268,22.7444617205,0.00229398366963,0.239246393567,0.0,-4.40611672106,-1.48916009557,5.27932795658,0.0363544273509,0.130664537496,0.0,426.4544650122548,430.645945372096,428.5144925550354,426.15055506851127
3.960000000000003,-5.6622063555,-2.27032670366,23.0638552612,0.00456707437268,0.247245868486,0.0,-4.58580704668,-1.49017676329,5.36609709881,0.040781641523,0.138169810978,0.0,473.76551036213834,474.3574378212375,475.0986129887262,475.4385831246676
4.020000000000002,-5.94230361701,-2.35974086652,23.3860058551,0.00652525344967,0.255380823669,0.0,-4.75152827426,-1.49010373845,5.37164874462,0.00663002684661,0.129835475561,0.0,451.36305791543987,450.70644107663,453.22059937425087,450.4670896671944
4.080000000000001,-6.23361271697,-2.44909636859,23.7126218541,0.00651829334,0.262906855982,0.0,-4.9594398197,-1.48839582826,5.51409560003,-0.0191456681048,0.114742532504,0.0,495.6349079321307,494.5366272604918,495.3252139812899,493.4256547042836
4.14,-6.53740547602,-2.53836005987,24.0470526749,0.00492072963789,0.269884016995,0.0,-5.16757419475,-1.48719998828,5.63224610577,-0.0490219769312,0.11920430849,0.0,490.8005973899726,491.1423855019899,491.01165503139964,488.7894985752401
4.199999999999998,-6.85228785305,-2.62761636457,24.3828350671,0.00252372768892,0.277013212378,0.0,-5.32921575008,-1.48820348543,5.56026369184,-0.0261642985044,0.118040617582,0.0,432.96573462963124,432.88089812677106,432.68563489731315,434.60522735394846
4.259999999999997,-7.17653432816,-2.71696914546,24.7125723616,0.000606931449593,0.284700530186,0.0,-5.4797735059,-1.49033391451,5.43106437538,-0.0471935923661,0.143053606447,0.0,412.5859861773111,414.8049782373012,415.45170205961944,413.6026540997826
4.319999999999996,-7.50962160917,-2.80647769009,25.0333617828,6.28172100006,0.293186897895,0.0,-5.62399342193,-1.49342608984,5.26216092502,-0.0168516160574,0.138002509995,0.0,399.7578620071498,399.31826500616586,398.5420282963589,401.30565165253455
